time,pm_assignments,pm_ask_reports,pm_reassign,pm_work_on,pm_cooperations,pm_evaluate_performance,pm_motivate,pm_priority,pm_optimize,pm_take_chance,problems_count,escalate_problem_count,cooperation_prob,trust_in_agents,completed_tasks,fail_tasks
320,0,0,0,,0,False,3,time,1,,51,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",51,0
330,0,0,0,,0,False,3,time,1,,52,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",51,0
340,0,0,0,,0,False,3,time,1,,54,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",52,0
350,0,0,0,,0,False,3,time,1,,54,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",53,0
360,0,0,0,,0,False,3,time,1,,54,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",53,0
370,0,0,0,,0,False,3,time,1,,55,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",55,0
380,0,0,0,,0,False,3,time,1,,56,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",55,0
390,0,0,0,,0,False,3,time,1,,56,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",56,0
400,0,0,0,,0,False,3,time,1,,57,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",56,0
410,0,0,0,,0,False,3,time,1,,58,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",56,0
420,0,0,0,,0,False,3,time,1,,59,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 98.1225), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",57,0
430,0,0,0,,0,False,3,time,1,,59,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 98.1225), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",57,0
440,0,0,0,,0,False,3,time,1,,59,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 98.1225), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",58,0
450,0,0,0,,0,False,3,time,1,,59,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 98.1225), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",58,0
460,0,0,0,,0,False,3,time,11,,60,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 98.1225), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",58,0
470,0,0,0,,0,False,3,time,11,,60,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 98.1225), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",58,0
480,0,0,0,,0,False,3,time,11,,60,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 98.1225), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",59,0
490,0,0,0,,0,False,3,time,11,,60,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 98.1225), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",59,0
500,0,0,0,,0,False,3,time,11,,60,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 98.1225), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",59,0
510,0,0,0,,0,False,3,time,11,,61,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 98.1225), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",59,0
520,0,0,0,,0,False,3,time,11,,61,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 103.028625), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",59,0
530,0,0,0,,0,False,3,time,11,,61,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 103.028625), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",59,0
540,0,0,0,,0,False,3,time,11,,61,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 103.028625), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",59,0
550,0,0,0,,0,False,3,time,11,,62,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 103.028625), ('Worker 3', 90.40500000000002), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",60,0
0,30,0,0,,0,False,0,,0,,0,0,0.5,"[('Worker 0', 29), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",0,0
10,0,0,0,,0,False,0,,0,,0,0,0.5,"[('Worker 0', 29), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",0,0
20,0,0,0,,0,False,0,,0,,2,1,0.5,"[('Worker 0', 29), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",1,0
30,6,0,0,,1,False,0,,0,,5,1,0.5,"[('Worker 0', 29), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",2,0
40,6,0,1,,0,False,0,,0,,7,2,0.45,"[('Worker 0', 29), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",2,0
50,6,0,1,,0,False,0,,3,,7,2,0.45,"[('Worker 0', 29), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",3,0
60,2,0,0,,0,False,3,,3,,10,2,0.45,"[('Worker 0', 29), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",5,0
70,0,0,0,,0,False,3,,3,,13,2,0.45,"[('Worker 0', 29), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",6,0
80,0,2,0,,0,False,3,,3,,15,3,0.45,"[('Worker 0', 29), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",6,0
90,0,2,0,,1,False,3,,3,,16,3,0.45,"[('Worker 0', 29), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",6,0
100,0,0,1,,0,False,3,,3,,17,3,0.4,"[('Worker 0', 29), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",7,0
110,0,1,0,,0,False,3,,3,,18,3,0.4,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",9,0
120,0,1,0,,0,False,3,,3,,18,3,0.4,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",10,0
130,0,0,0,,0,False,3,,3,,18,3,0.4,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",11,0
140,0,0,0,,0,False,3,,3,,19,3,0.4,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",12,0
150,0,1,0,,0,False,3,,3,,22,4,0.4,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 68), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",12,0
160,0,0,1,,0,False,3,,3,,22,4,0.4,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",12,0
170,0,0,0,,0,False,3,,3,,23,4,0.4,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",12,0
180,0,2,0,,0,False,3,,3,,26,4,0.4,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 41), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",14,0
190,0,1,0,,0,False,3,,3,,28,5,0.4,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 44), ('Worker 9', 79)]",15,0
200,0,1,0,,1,False,3,,3,,28,5,0.4,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 46.2), ('Worker 9', 79)]",15,0
210,0,1,1,,0,False,3,,3,,29,6,0.35000000000000003,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 46.2), ('Worker 9', 79)]",16,0
220,0,2,1,,0,False,3,,3,,33,7,0.35000000000000003,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 46.2), ('Worker 9', 79)]",16,0
230,0,0,0,,0,False,3,,3,,35,7,0.35000000000000003,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 46.2), ('Worker 9', 79)]",16,0
240,0,1,0,,1,False,3,,3,,35,7,0.35000000000000003,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 46.2), ('Worker 9', 79)]",17,0
250,0,0,0,,0,False,3,,3,,35,7,0.30000000000000004,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 46.2), ('Worker 9', 79)]",18,0
260,0,0,0,,1,False,3,,3,,37,7,0.25000000000000006,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 46.2), ('Worker 9', 79)]",18,0
270,0,1,0,,0,False,3,,3,,37,7,0.20000000000000007,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 71.4), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18), ('Worker 8', 46.2), ('Worker 9', 79)]",20,0
280,0,1,0,,1,False,3,,3,,38,7,0.15000000000000008,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 46.2), ('Worker 9', 79)]",21,0
290,0,0,0,,0,False,3,,3,,38,7,0.10000000000000007,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 46.2), ('Worker 9', 79)]",21,0
300,0,0,0,,0,False,3,,3,,38,7,0.05000000000000007,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 46.2), ('Worker 9', 79)]",22,0
310,0,0,0,,0,False,3,,3,,40,8,6.938893903907228e-17,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 46.2), ('Worker 9', 79)]",22,0
320,0,0,1,,0,False,3,,3,,42,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 46.2), ('Worker 9', 79)]",24,0
330,0,1,1,,0,False,3,,3,,42,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 46.2), ('Worker 9', 79)]",24,0
340,0,1,0,,0,False,3,,3,,43,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 79), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",24,0
350,0,0,0,,0,False,3,,10,,44,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 51), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",24,0
360,0,1,0,,0,False,3,,10,,47,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",24,0
370,0,0,0,,0,False,3,,10,,47,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",25,0
380,0,1,0,,0,False,3,,10,,48,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",25,0
390,0,1,0,,0,False,3,,10,,48,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",25,0
400,0,0,0,,0,False,3,,10,,48,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",26,0
410,0,1,0,,0,False,3,,10,,48,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",28,0
420,0,0,0,,0,False,3,,10,,48,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",28,0
430,0,1,0,,0,False,3,,10,,50,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",29,0
440,0,0,0,,0,False,3,,10,,51,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",30,0
450,0,0,0,,0,False,3,,10,,51,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",30,0
460,0,0,0,,0,False,3,,10,,52,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 74.97000000000001), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",30,0
470,0,0,0,,0,False,3,,10,,53,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 78.71850000000002), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",32,0
480,0,1,0,,0,False,3,,10,,54,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 17.85), ('Worker 3', 53.550000000000004), ('Worker 4', 78.71850000000002), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",32,0
490,0,1,0,,0,False,3,,10,,55,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 18.742500000000003), ('Worker 3', 53.550000000000004), ('Worker 4', 78.71850000000002), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",32,0
500,0,1,0,,0,False,3,,10,,55,8,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 18.742500000000003), ('Worker 3', 53.550000000000004), ('Worker 4', 78.71850000000002), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",32,0
510,0,0,0,,0,False,3,,10,,56,9,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 18.742500000000003), ('Worker 3', 53.550000000000004), ('Worker 4', 78.71850000000002), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",33,0
520,0,0,1,,0,False,3,,10,,57,9,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 18.742500000000003), ('Worker 3', 53.550000000000004), ('Worker 4', 78.71850000000002), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",34,0
530,0,1,0,,0,False,3,,10,,58,10,0,"[('Worker 0', 30.450000000000003), ('Worker 1', 82.95), ('Worker 2', 18.742500000000003), ('Worker 3', 53.550000000000004), ('Worker 4', 78.71850000000002), ('Worker 5', 43.050000000000004), ('Worker 6', 27), ('Worker 7', 18.900000000000002), ('Worker 8', 48.510000000000005), ('Worker 9', 79)]",34,0
